Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
55,2,FTF + FTT,21051,21051,Criminal Justice,Wages - No NAICS Code,6,"$29,250","$43,684",3,,
55,2,FTF + FTT,22021,22021,Anthropology,Utilities,,,,1,,
55,2,FTF + FTT,22021,22021,Anthropology,Construction,1,,,,,
55,2,FTF + FTT,22021,22021,Anthropology,Manufacturing,2,,,1,,
55,2,FTF + FTT,22021,22021,Anthropology,Wholesale Trade,4,,,,,
55,2,FTF + FTT,22021,22021,Anthropology,Retail Trade,9,"$25,551","$32,829",3,,
55,2,FTF + FTT,22021,22021,Anthropology,Transportation & Warehousing,2,,,2,,
55,2,FTF + FTT,22021,22021,Anthropology,Information,3,,,2,,
55,2,FTF + FTT,22021,22021,Anthropology,"Professional, Scientific, & Technical Skills",1,,,2,,
55,2,FTF + FTT,22021,22021,Anthropology,Admin & Support & Waste Mgmt & Remediation,5,"$39,861","$35,266",1,,
55,2,FTF + FTT,22021,22021,Anthropology,Educational Services,4,,,3,,
55,2,FTF + FTT,22021,22021,Anthropology,Health Care & Social Assistance,3,,,4,,
55,2,FTF + FTT,22021,22021,Anthropology,"Arts, Entertainment, & Recreation",3,,,,,
55,2,FTF + FTT,22021,22021,Anthropology,Accommodation & Food Services,7,"$27,586","$25,368",3,,
55,2,FTF + FTT,22021,22021,Anthropology,Other Services,1,,,,,
55,2,FTF + FTT,22021,22021,Anthropology,Government,4,,,1,,
55,2,FTF + FTT,22021,22021,Anthropology,Wages - No NAICS Code,1,,,,,
55,2,FTF + FTT,22041,22041,Economics,Utilities,1,,,1,,
55,2,FTF + FTT,22041,22041,Economics,Retail Trade,1,,,1,,
55,2,FTF + FTT,22041,22041,Economics,Information,,,,2,,
55,2,FTF + FTT,22041,22041,Economics,Finance & Insurance,3,,,2,,
55,2,FTF + FTT,22041,22041,Economics,"Professional, Scientific, & Technical Skills",1,,,1,,
55,2,FTF + FTT,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,5,"$21,681","$25,810",3,,
55,2,FTF + FTT,22041,22041,Economics,Educational Services,1,,,1,,
55,2,FTF + FTT,22041,22041,Economics,Health Care & Social Assistance,1,,,2,,
55,2,FTF + FTT,22041,22041,Economics,"Arts, Entertainment, & Recreation",,,,1,,
55,2,FTF + FTT,22041,22041,Economics,Accommodation & Food Services,3,,,2,,
55,2,FTF + FTT,22041,22041,Economics,Other Services,1,,,,,
55,2,FTF + FTT,22051,22051,History,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
55,2,FTF + FTT,22051,22051,History,Construction,6,"$58,526","$51,917",2,,
55,2,FTF + FTT,22051,22051,History,Manufacturing,8,"$42,616","$37,386",2,,
55,2,FTF + FTT,22051,22051,History,Wholesale Trade,2,,,3,,
55,2,FTF + FTT,22051,22051,History,Retail Trade,44,"$25,410","$26,224",22,"$34,255","$38,013"
55,2,FTF + FTT,22051,22051,History,Transportation & Warehousing,17,"$40,437","$38,598",15,"$47,378","$60,558"
55,2,FTF + FTT,22051,22051,History,Information,6,"$41,713","$42,669",5,"$35,499","$32,278"
55,2,FTF + FTT,22051,22051,History,Finance & Insurance,8,"$35,221","$33,441",4,,
55,2,FTF + FTT,22051,22051,History,Real Estate & Rental & Leasing,5,"$42,982","$40,365",4,,
55,2,FTF + FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",8,"$32,431","$34,335",7,"$34,295","$41,740"
55,2,FTF + FTT,22051,22051,History,Management of Companies & Enterprises,1,,,,,
55,2,FTF + FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,22,"$24,849","$24,066",14,"$22,209","$21,171"
55,2,FTF + FTT,22051,22051,History,Educational Services,28,"$21,571","$26,611",15,"$29,039","$36,921"
55,2,FTF + FTT,22051,22051,History,Health Care & Social Assistance,10,"$24,954","$29,715",10,"$36,907","$38,329"
55,2,FTF + FTT,22051,22051,History,"Arts, Entertainment, & Recreation",5,"$17,177","$18,394",2,,
55,2,FTF + FTT,22051,22051,History,Accommodation & Food Services,27,"$19,466","$21,783",11,"$26,479","$26,316"
55,2,FTF + FTT,22051,22051,History,Other Services,2,,,,,
55,2,FTF + FTT,22051,22051,History,Government,15,"$49,837","$64,449",6,"$47,110","$44,616"
55,2,FTF + FTT,22051,22051,History,Wages - No NAICS Code,5,"$29,236","$36,469",2,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Construction,3,,,3,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Manufacturing,2,,,4,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Wholesale Trade,3,,,,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Retail Trade,4,,,2,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Transportation & Warehousing,2,,,2,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Information,1,,,1,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,"Professional, Scientific, & Technical Skills",2,,,1,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Educational Services,1,,,1,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Health Care & Social Assistance,1,,,1,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,"Arts, Entertainment, & Recreation",1,,,1,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Government,,,,1,,
55,2,FTF + FTT,22061 + 22063,22063,Geography,Wages - No NAICS Code,3,,,,,
55,2,FTF + FTT,22071,22071,Political Science,Utilities,1,,,1,,
55,2,FTF + FTT,22071,22071,Political Science,Construction,2,,,,,
55,2,FTF + FTT,22071,22071,Political Science,Manufacturing,4,,,5,"$55,236","$53,240"
55,2,FTF + FTT,22071,22071,Political Science,Wholesale Trade,5,"$25,433","$30,613",4,,
55,2,FTF + FTT,22071,22071,Political Science,Retail Trade,23,"$21,024","$25,411",11,"$29,795","$32,708"
55,2,FTF + FTT,22071,22071,Political Science,Transportation & Warehousing,11,"$39,770","$52,439",5,"$48,784","$58,491"
55,2,FTF + FTT,22071,22071,Political Science,Information,4,,,5,"$3,956","$14,824"
55,2,FTF + FTT,22071,22071,Political Science,Finance & Insurance,14,"$31,558","$30,395",10,"$47,142","$49,177"
55,2,FTF + FTT,22071,22071,Political Science,Real Estate & Rental & Leasing,1,,,1,,
55,2,FTF + FTT,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",13,"$40,268","$48,536",9,"$52,505","$56,315"
55,2,FTF + FTT,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,15,"$20,775","$21,023",11,"$39,850","$43,632"
55,2,FTF + FTT,22071,22071,Political Science,Educational Services,14,"$17,740","$26,752",15,"$42,987","$42,635"
55,2,FTF + FTT,22071,22071,Political Science,Health Care & Social Assistance,7,"$24,727","$29,964",9,"$30,835","$24,653"
55,2,FTF + FTT,22071,22071,Political Science,"Arts, Entertainment, & Recreation",4,,,,,
55,2,FTF + FTT,22071,22071,Political Science,Accommodation & Food Services,14,"$14,073","$17,018",6,"$29,547","$33,054"
55,2,FTF + FTT,22071,22071,Political Science,Other Services,12,"$49,604","$44,497",4,,
55,2,FTF + FTT,22071,22071,Political Science,Non-Classified,,,,1,,
55,2,FTF + FTT,22071,22071,Political Science,Government,19,"$24,499","$44,035",13,"$63,703","$75,017"
55,2,FTF + FTT,22071,22071,Political Science,Wages - No NAICS Code,2,,,3,,
55,2,FTF + FTT,22081,22081,Sociology,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
55,2,FTF + FTT,22081,22081,Sociology,Mining,1,,,,,
55,2,FTF + FTT,22081,22081,Sociology,Utilities,1,,,1,,
55,2,FTF + FTT,22081,22081,Sociology,Construction,7,"$17,766","$24,521",3,,
55,2,FTF + FTT,22081,22081,Sociology,Manufacturing,7,"$41,358","$43,218",7,"$100,014","$101,053"
55,2,FTF + FTT,22081,22081,Sociology,Wholesale Trade,13,"$53,798","$46,994",12,"$55,341","$54,803"
55,2,FTF + FTT,22081,22081,Sociology,Retail Trade,75,"$21,881","$24,536",28,"$26,456","$31,063"
55,2,FTF + FTT,22081,22081,Sociology,Transportation & Warehousing,22,"$32,928","$35,716",15,"$47,513","$50,342"
55,2,FTF + FTT,22081,22081,Sociology,Information,15,"$17,654","$28,862",6,"$58,568","$70,651"
55,2,FTF + FTT,22081,22081,Sociology,Finance & Insurance,29,"$39,801","$40,511",15,"$48,203","$46,983"
55,2,FTF + FTT,22081,22081,Sociology,Real Estate & Rental & Leasing,8,"$36,028","$32,932",4,,
55,2,FTF + FTT,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",18,"$30,354","$33,739",5,"$55,985","$50,497"
55,2,FTF + FTT,22081,22081,Sociology,Management of Companies & Enterprises,,,,2,,
55,2,FTF + FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,51,"$14,559","$22,915",18,"$12,559","$21,058"
